resolution_code,res_key,vote_id,vote_date
A/RES/60/172,R/60/172,4605,2005-12-16
A/RES/60/173,R/60/173,4604,2005-12-16
A/RES/60/174,R/60/174,4603,2005-12-16
A/RES/60/183,R/60/183,4601,2005-12-22
A/RES/60/184,R/60/184,4600,2005-12-22
A/RES/60/185,R/60/185,4599,2005-12-22
A/RES/60/200,R/60/200,4598,2005-12-22
A/RES/60/226,R/60/226,4597,2005-12-23
A/RES/60/229,R/60/229,4596,2005-12-23
A/RES/60/230,R/60/230,4595,2005-12-23
A/RES/60/231,R/60/231,4594,2005-12-23
A/RES/60/251,R/60/251,4593,2006-03-15
A/RES/60/260,R/60/260,4592,2006-05-08
A/RES/60/278,R/60/278,4666,2006-06-30
A/RES/60/30,R/60/30,4663,2005-11-29
A/RES/60/36,R/60/36,4662,2005-12-01
A/RES/60/37,R/60/37,4661,2005-12-01
A/RES/60/38,R/60/38,4660,2005-12-01
A/RES/60/39,R/60/39,4659,2005-12-01
A/RES/60/41,R/60/41,4658,2005-12-01
A/RES/60/45,R/60/45,4618,2005-12-08
A/RES/60/46,R/60/46,4619,2005-12-08
A/RES/60/48,R/60/48,4620,2005-12-08
A/RES/60/51,R/60/51,4621,2005-12-08
A/RES/60/53,R/60/53,4622,2005-12-08
A/RES/60/54,R/60/54,4623,2005-12-08
A/RES/60/55,R/60/55,4624,2005-12-08
A/RES/60/56,R/60/56,4637,2005-12-08
A/RES/60/58,R/60/58,4625,2005-12-08
A/RES/60/59,R/60/59,4626,2005-12-08
A/RES/60/6,R/60/6,4665,2005-10-31
A/RES/60/60,R/60/60,4627,2005-12-08
A/RES/60/61,R/60/61,4628,2005-12-08
A/RES/60/62,R/60/62,4629,2005-12-08
A/RES/60/65,R/60/65,4630,2005-12-08
A/RES/60/66,R/60/66,4631,2005-12-08
A/RES/60/68,R/60/68,4632,2005-12-08
A/RES/60/70,R/60/70,4633,2005-12-08
A/RES/60/72,R/60/72,4634,2005-12-08
A/RES/60/75,R/60/75,4635,2005-12-08
A/RES/60/76,R/60/76,4636,2005-12-08
A/RES/60/79,R/60/79,4656,2005-12-08
A/RES/60/80,R/60/80,4638,2005-12-08
A/RES/60/88,R/60/88,4639,2005-12-08
A/RES/60/92,R/60/92,4640,2005-12-08
A/RES/60/95,R/60/95,4641,2005-12-08
A/RES/61/103,R/61/103,4704,2006-12-06
A/RES/61/104,R/61/104,4703,2006-12-06
A/RES/61/11,R/61/11,4668,2006-11-08
A/RES/61/112,R/61/112,4715,2006-12-14
A/RES/61/113,R/61/113,4716,2006-12-14
A/RES/61/114,R/61/114,4708,2006-12-14
A/RES/61/115,R/61/115,4709,2006-12-14
A/RES/61/116,R/61/116,4705,2006-12-14
A/RES/61/117,R/61/117,4717,2006-12-14
A/RES/61/118,R/61/118,4718,2006-12-14
A/RES/61/119,R/61/119,4719,2006-12-14
A/RES/61/120,R/61/120,4720,2006-12-14
A/RES/61/122,R/61/122,4721,2006-12-14
A/RES/61/123,R/61/123,4722,2006-12-14
A/RES/61/125,R/61/125,4714,2006-12-14
A/RES/61/129,R/61/129,4712,2006-12-14
A/RES/61/130,R/61/130,4711,2006-12-14
A/RES/61/135,R/61/135,4710,2006-12-14
A/RES/61/146,R/61/146,4741,2006-12-19
A/RES/61/147,R/61/147,4740,2006-12-19
A/RES/61/149,R/61/149,4739,2006-12-19
A/RES/61/151,R/61/151,4738,2006-12-19
A/RES/61/152,R/61/152,4737,2006-12-19
A/RES/61/154,R/61/154,4736,2006-12-19
A/RES/61/156,R/61/156,4735,2006-12-19
A/RES/61/159,R/61/159,4734,2006-12-19
A/RES/61/160,R/61/160,4733,2006-12-19
A/RES/61/162,R/61/162,4732,2006-12-19
A/RES/61/163,R/61/163,4731,2006-12-19
A/RES/61/164,R/61/164,4730,2006-12-19
A/RES/61/166,R/61/166,4729,2006-12-19
A/RES/61/169,R/61/169,4728,2006-12-19
A/RES/61/170,R/61/170,4727,2006-12-19
A/RES/61/173,R/61/173,4726,2006-12-19
A/RES/61/174,R/61/174,4725,2006-12-19
A/RES/61/175,R/61/175,4724,2006-12-19
A/RES/61/176,R/61/176,4723,2006-12-19
A/RES/61/178,R/61/178,4747,2006-12-20
A/RES/61/184,R/61/184,4746,2006-12-20
A/RES/61/186,R/61/186,4745,2006-12-20
A/RES/61/194,R/61/194,4744,2006-12-20
A/RES/61/201,R/61/201,4743,2006-12-20
A/RES/61/22,R/61/22,4674,2006-12-01
A/RES/61/222,R/61/222,4742,2006-12-20
A/RES/61/23,R/61/23,4673,2006-12-01
A/RES/61/231,R/61/231,4750,2006-12-22
A/RES/61/232,R/61/232,4749,2006-12-22
A/RES/61/24,R/61/24,4672,2006-12-01
A/RES/61/25,R/61/25,4670,2006-12-01
A/RES/61/250A,R/61/250A,4748,2006-12-22
A/RES/61/250B,R/61/250B,4751,2007-04-02
A/RES/61/250C,R/61/250C,4752,2007-06-29
A/RES/61/26,R/61/26,4671,2006-12-01
A/RES/61/27,R/61/27,4669,2006-12-01
A/RES/61/295,R/61/295,4753,2007-09-13
A/RES/61/47,R/61/47,4675,2006-12-04
A/RES/61/54,R/61/54,4700,2006-12-06
A/RES/61/55,R/61/55,4699,2006-12-06
A/RES/61/57,R/61/57,4698,2006-12-06
A/RES/61/58,R/61/58,4697,2006-12-06
A/RES/61/59,R/61/59,4696,2006-12-06
A/RES/61/60,R/61/60,4695,2006-12-06
A/RES/61/62,R/61/62,4694,2006-12-06
A/RES/61/63,R/61/63,4693,2006-12-06
A/RES/61/64,R/61/64,4692,2006-12-06
A/RES/61/65,R/61/65,4691,2006-12-06
A/RES/61/66,R/61/66,4689,2006-12-06
A/RES/61/67,R/61/67,4688,2006-12-06
A/RES/61/69,R/61/69,4701,2006-12-06
A/RES/61/70,R/61/70,4690,2006-12-06
A/RES/61/72,R/61/72,4686,2006-12-06
A/RES/61/74,R/61/74,4687,2006-12-06
A/RES/61/75,R/61/75,4685,2006-12-06
A/RES/61/76,R/61/76,4702,2006-12-06
A/RES/61/77,R/61/77,4678,2006-12-06
A/RES/61/78,R/61/78,4679,2006-12-06
A/RES/61/8,R/61/8,4667,2006-10-30
A/RES/61/82,R/61/82,4683,2006-12-06
A/RES/61/83,R/61/83,4684,2006-12-06
A/RES/61/84,R/61/84,4682,2006-12-06
A/RES/61/85,R/61/85,4681,2006-12-06
A/RES/61/88,R/61/88,4680,2006-12-06
A/RES/61/89,R/61/89,4676,2006-12-06
A/RES/61/97,R/61/97,4677,2006-12-06
A/RES/62/102,R/62/102,4794,2007-12-17
A/RES/62/103,R/62/103,4791,2007-12-17
A/RES/62/104,R/62/104,4797,2007-12-17
A/RES/62/105,R/62/105,4792,2007-12-17
A/RES/62/106,R/62/106,4789,2007-12-17
A/RES/62/107,R/62/107,4790,2007-12-17
A/RES/62/108,R/62/108,4795,2007-12-17
A/RES/62/110,R/62/110,4796,2007-12-17
A/RES/62/112,R/62/112,4788,2007-12-17
A/RES/62/113,R/62/113,4787,2007-12-17
A/RES/62/114,R/62/114,4793,2007-12-17
A/RES/62/119,R/62/119,4785,2007-12-17
A/RES/62/120,R/62/120,4786,2007-12-17
A/RES/62/14,R/62/14,4767,2007-12-05
A/RES/62/141,R/62/141,4812,2007-12-18
A/RES/62/142,R/62/142,4798,2007-12-18
A/RES/62/143,R/62/143,4799,2007-12-18
A/RES/62/145,R/62/145,4809,2007-12-18
A/RES/62/146,R/62/146,4808,2007-12-18
A/RES/62/149,R/62/149,4801,2007-12-18
A/RES/62/150,R/62/150,4806,2007-12-18
A/RES/62/151,R/62/151,4805,2007-12-18
A/RES/62/154,R/62/154,4803,2007-12-18
A/RES/62/161,R/62/161,4810,2007-12-18
A/RES/62/162,R/62/162,4800,2007-12-18
A/RES/62/163,R/62/163,4802,2007-12-18
A/RES/62/164,R/62/164,4804,2007-12-18
A/RES/62/166,R/62/166,4811,2007-12-18
A/RES/62/167,R/62/167,4813,2007-12-18
A/RES/62/168,R/62/168,4814,2007-12-18
A/RES/62/169,R/62/169,4807,2007-12-18
A/RES/62/17,R/62/17,4770,2007-12-05
A/RES/62/181,R/62/181,4817,2007-12-19
A/RES/62/183,R/62/183,4816,2007-12-19
A/RES/62/184,R/62/184,4815,2007-12-19
A/RES/62/188,R/62/188,4819,2007-12-19
A/RES/62/19,R/62/19,4755,2007-12-05
A/RES/62/190,R/62/190,4818,2007-12-19
A/RES/62/20,R/62/20,4757,2007-12-05
A/RES/62/215,R/62/215,4824,2007-12-22
A/RES/62/216,R/62/216,4826,2007-12-22
A/RES/62/218,R/62/218,4823,2007-12-22
A/RES/62/219,R/62/219,4827,2007-12-22
A/RES/62/220,R/62/220,4825,2007-12-22
A/RES/62/222,R/62/222,4820,2007-12-22
A/RES/62/236,R/62/236,4822,2007-12-22
A/RES/62/24,R/62/24,4765,2007-12-05
A/RES/62/241,R/62/241,4821,2007-12-22
A/RES/62/243,R/62/243,4828,2008-03-14
A/RES/62/249,R/62/249,4829,2008-04-14
A/RES/62/25,R/62/25,4766,2007-12-05
A/RES/62/27,R/62/27,4769,2007-12-05
A/RES/62/270,R/62/270,4830,2008-06-30
A/RES/62/28,R/62/28,4763,2007-12-05
A/RES/62/29,R/62/29,4775,2007-12-05
A/RES/62/3,R/62/3,4754,2007-10-30
A/RES/62/30,R/62/30,4771,2007-12-05
A/RES/62/31,R/62/31,4772,2007-12-05
A/RES/62/32,R/62/32,4756,2007-12-05
A/RES/62/35,R/62/35,4768,2007-12-05
A/RES/62/36,R/62/36,4773,2007-12-05
A/RES/62/39,R/62/39,4759,2007-12-05
A/RES/62/41,R/62/41,4758,2007-12-05
A/RES/62/42,R/62/42,4761,2007-12-05
A/RES/62/43,R/62/43,4764,2007-12-05
A/RES/62/44,R/62/44,4760,2007-12-05
A/RES/62/47,R/62/47,4762,2007-12-05
A/RES/62/48,R/62/48,4774,2007-12-05
A/RES/62/51,R/62/51,4777,2007-12-05
A/RES/62/56,R/62/56,4778,2007-12-05
A/RES/62/59,R/62/59,4776,2007-12-05
A/RES/62/80,R/62/80,4780,2007-12-10
A/RES/62/81,R/62/81,4781,2007-12-10
A/RES/62/82,R/62/82,4784,2007-12-10
A/RES/62/83,R/62/83,4782,2007-12-10
A/RES/62/84,R/62/84,4779,2007-12-10
A/RES/62/85,R/62/85,4783,2007-12-10
A/RES/63/101,R/63/101,4868,2008-12-05
A/RES/63/102,R/63/102,4872,2008-12-05
A/RES/63/103,R/63/103,4871,2008-12-05
A/RES/63/109,R/63/109,4870,2008-12-05
A/RES/63/110,R/63/110,4869,2008-12-05
A/RES/63/111,R/63/111,4873,2008-12-05
A/RES/63/13,R/63/13,4834,2008-11-03
A/RES/63/160,R/63/160,4895,2008-12-18
A/RES/63/162,R/63/162,4894,2008-12-18
A/RES/63/164,R/63/164,4893,2008-12-18
A/RES/63/165,R/63/165,4892,2008-12-18
A/RES/63/167,R/63/167,4891,2008-12-18
A/RES/63/168,R/63/168,4890,2008-12-18
A/RES/63/171,R/63/171,4897,2008-12-18
A/RES/63/176,R/63/176,4896,2008-12-18
A/RES/63/178,R/63/178,4888,2008-12-18
A/RES/63/179,R/63/179,4887,2008-12-18
A/RES/63/182,R/63/182,4886,2008-12-18
A/RES/63/187,R/63/187,4885,2008-12-18
A/RES/63/188,R/63/188,4884,2008-12-18
A/RES/63/189,R/63/189,4883,2008-12-18
A/RES/63/190,R/63/190,4882,2008-12-18
A/RES/63/191,R/63/191,4889,2008-12-18
A/RES/63/201,R/63/201,4898,2008-12-19
A/RES/63/211,R/63/211,4899,2008-12-19
A/RES/63/224,R/63/224,4900,2008-12-19
A/RES/63/240,R/63/240,4901,2008-12-24
A/RES/63/241,R/63/241,4904,2008-12-24
A/RES/63/242,R/63/242,4903,2008-12-24
A/RES/63/245,R/63/245,4902,2008-12-24
A/RES/63/26,R/63/26,4840,2008-11-26
A/RES/63/27,R/63/27,4839,2008-11-26
A/RES/63/28,R/63/28,4838,2008-11-26
A/RES/63/29,R/63/29,4837,2008-11-26
A/RES/63/3,R/63/3,4831,2008-10-08
A/RES/63/30,R/63/30,4836,2008-11-26
A/RES/63/31,R/63/31,4835,2008-11-26
A/RES/63/36,R/63/36,4865,2008-12-02
A/RES/63/37,R/63/37,4864,2008-12-02
A/RES/63/39,R/63/39,4863,2008-12-02
A/RES/63/40,R/63/40,4862,2008-12-02
A/RES/63/41,R/63/41,4861,2008-12-02
A/RES/63/42,R/63/42,4860,2008-12-02
A/RES/63/44,R/63/44,4859,2008-12-02
A/RES/63/46,R/63/46,4857,2008-12-02
A/RES/63/47,R/63/47,4858,2008-12-02
A/RES/63/49,R/63/49,4856,2008-12-02
A/RES/63/50,R/63/50,4850,2008-12-02
A/RES/63/53,R/63/53,4844,2008-12-02
A/RES/63/54,R/63/54,4855,2008-12-02
A/RES/63/58,R/63/58,4854,2008-12-02
A/RES/63/59,R/63/59,4853,2008-12-02
A/RES/63/62,R/63/62,4852,2008-12-02
A/RES/63/63,R/63/63,4851,2008-12-02
A/RES/63/64,R/63/64,4849,2008-12-02
A/RES/63/65,R/63/65,4848,2008-12-02
A/RES/63/68,R/63/68,4847,2008-12-02
A/RES/63/69,R/63/69,4841,2008-12-02
A/RES/63/7,R/63/7,4833,2008-10-29
A/RES/63/72,R/63/72,4842,2008-12-02
A/RES/63/73,R/63/73,4843,2008-12-02
A/RES/63/75,R/63/75,4866,2008-12-02
A/RES/63/84,R/63/84,4845,2008-12-02
A/RES/63/87,R/63/87,4846,2008-12-02
A/RES/63/91,R/63/91,4867,2008-12-05
A/RES/63/92,R/63/92,4876,2008-12-05
A/RES/63/93,R/63/93,4879,2008-12-05
A/RES/63/94,R/63/94,4877,2008-12-05
A/RES/63/95,R/63/95,4878,2008-12-05
A/RES/63/96,R/63/96,4880,2008-12-05
A/RES/63/97,R/63/97,4881,2008-12-05
A/RES/63/98,R/63/98,4875,2008-12-05
A/RES/63/99,R/63/99,4874,2008-12-05
A/RES/64/10,R/64/10,4980,2009-11-05
A/RES/64/105,R/64/105,5016,2009-12-10
A/RES/64/106,R/64/106,5018,2009-12-10
A/RES/64/147,R/64/147,5023,2009-12-18
A/RES/64/148,R/64/148,5031,2009-12-18
A/RES/64/150,R/64/150,5032,2009-12-18
A/RES/64/151,R/64/151,5033,2009-12-18
A/RES/64/152,R/64/152,5034,2009-12-18
A/RES/64/156,R/64/156,5035,2009-12-18
A/RES/64/157,R/64/157,5036,2009-12-18
A/RES/64/16,R/64/16,4981,2009-12-02
A/RES/64/160,R/64/160,5024,2009-12-18
A/RES/64/17,R/64/17,4982,2009-12-02
A/RES/64/170,R/64/170,5025,2009-12-18
A/RES/64/172,R/64/172,5026,2009-12-18
A/RES/64/173,R/64/173,5027,2009-12-18
A/RES/64/174,R/64/174,5028,2009-12-18
A/RES/64/175,R/64/175,5029,2009-12-18
A/RES/64/176,R/64/176,5030,2009-12-18
A/RES/64/18,R/64/18,4983,2009-12-02
A/RES/64/185,R/64/185,5038,2009-12-21
A/RES/64/188,R/64/188,5039,2009-12-21
A/RES/64/189,R/64/189,5042,2009-12-21
A/RES/64/19,R/64/19,4984,2009-12-02
A/RES/64/195,R/64/195,5037,2009-12-21
A/RES/64/197,R/64/197,5041,2009-12-21
A/RES/64/20,R/64/20,4985,2009-12-02
A/RES/64/209,R/64/209,5040,2009-12-21
A/RES/64/21,R/64/21,4986,2009-12-02
A/RES/64/23,R/64/23,4987,2009-12-02
A/RES/64/238,R/64/238,5043,2009-12-24
A/RES/64/254,R/64/254,5044,2010-02-26
A/RES/64/27,R/64/27,5007,2009-12-02
A/RES/64/28,R/64/28,4988,2009-12-02
A/RES/64/282,R/64/282,5045,2010-06-24
A/RES/64/292,R/64/292,5046,2010-07-28
A/RES/64/296,R/64/296,5047,2010-09-07
A/RES/64/31,R/64/31,4989,2009-12-02
A/RES/64/34,R/64/34,4990,2009-12-02
A/RES/64/37,R/64/37,4991,2009-12-02
A/RES/64/39,R/64/39,4992,2009-12-02
A/RES/64/42,R/64/42,4993,2009-12-02
A/RES/64/44,R/64/44,4994,2009-12-02
A/RES/64/47,R/64/47,4995,2009-12-02
A/RES/64/48,R/64/48,4996,2009-12-02
A/RES/64/50,R/64/50,4997,2009-12-02
A/RES/64/52,R/64/52,4998,2009-12-02
A/RES/64/53,R/64/53,4999,2009-12-02
A/RES/64/54,R/64/54,5000,2009-12-02
A/RES/64/55,R/64/55,5001,2009-12-02
A/RES/64/56,R/64/56,5002,2009-12-02
A/RES/64/57,R/64/57,5003,2009-12-02
A/RES/64/59,R/64/59,5004,2009-12-02
A/RES/64/6,R/64/6,4979,2009-10-28
A/RES/64/66,R/64/66,5005,2009-12-02
A/RES/64/69,R/64/69,5006,2009-12-02
A/RES/64/71,R/64/71,5008,2009-12-04
A/RES/64/87,R/64/87,5019,2009-12-10
A/RES/64/88,R/64/88,5017,2009-12-10
A/RES/64/89,R/64/89,5009,2009-12-10
A/RES/64/90,R/64/90,5010,2009-12-10
A/RES/64/91,R/64/91,5011,2009-12-10
A/RES/64/92,R/64/92,5020,2009-12-10
A/RES/64/93,R/64/93,5012,2009-12-10
A/RES/64/94,R/64/94,5013,2009-12-10
A/RES/64/95,R/64/95,5021,2009-12-10
A/RES/64/97,R/64/97,5022,2009-12-10
A/RES/64/98,R/64/98,5014,2009-12-10
A/RES/64/99,R/64/99,5015,2009-12-10
A/RES/65/100,R/65/100,5080,2010-12-08
A/RES/65/101,R/65/101,5081,2010-12-10
A/RES/65/102,R/65/102,5082,2010-12-10
A/RES/65/103,R/65/103,5083,2010-12-10
A/RES/65/104,R/65/104,5084,2010-12-10
A/RES/65/105,R/65/105,5085,2010-12-10
A/RES/65/106,R/65/106,5086,2010-12-10
A/RES/65/109,R/65/109,5087,2010-12-10
A/RES/65/110,R/65/110,5088,2010-12-10
A/RES/65/116,R/65/116,5089,2010-12-10
A/RES/65/117,R/65/117,5090,2010-12-10
A/RES/65/118,R/65/118,5091,2010-12-10
A/RES/65/119,R/65/119,5092,2010-12-10
A/RES/65/13,R/65/13,5052,2010-11-30
A/RES/65/14,R/65/14,5053,2010-11-30
A/RES/65/142,R/65/142,5096,2010-12-20
A/RES/65/147,R/65/147,5095,2010-12-20
A/RES/65/15,R/65/15,5051,2010-11-30
A/RES/65/16,R/65/16,5050,2010-11-30
A/RES/65/17,R/65/17,5055,2010-11-30
A/RES/65/18,R/65/18,5054,2010-11-30
A/RES/65/195,R/65/195,5109,2010-12-21
A/RES/65/199,R/65/199,5099,2010-12-21
A/RES/65/202,R/65/202,5097,2010-12-21
A/RES/65/203,R/65/203,5098,2010-12-21
A/RES/65/206,R/65/206,5100,2010-12-21
A/RES/65/208,R/65/208,5101,2010-12-21
A/RES/65/216,R/65/216,5102,2010-12-21
A/RES/65/217,R/65/217,5103,2010-12-21
A/RES/65/219,R/65/219,5104,2010-12-21
A/RES/65/222,R/65/222,5105,2010-12-21
A/RES/65/223,R/65/223,5106,2010-12-21
A/RES/65/224,R/65/224,5107,2010-12-21
A/RES/65/225,R/65/225,5108,2010-12-21
A/RES/65/226,R/65/226,5110,2010-12-21
A/RES/65/272,R/65/272,5111,2011-04-18
A/RES/65/276,R/65/276,5112,2011-05-03
A/RES/65/281,R/65/281,5113,2011-06-17
A/RES/65/287,R/65/287,5114,2011-06-29
A/RES/65/303,R/65/303,5115,2011-06-30
A/RES/65/43,R/65/43,5057,2010-12-08
A/RES/65/44,R/65/44,5058,2010-12-08
A/RES/65/46,R/65/46,5059,2010-12-08
A/RES/65/48,R/65/48,5060,2010-12-08
A/RES/65/49,R/65/49,5061,2010-12-08
A/RES/65/51,R/65/51,5062,2010-12-08
A/RES/65/54,R/65/54,5071,2010-12-08
A/RES/65/55,R/65/55,5072,2010-12-08
A/RES/65/56,R/65/56,5073,2010-12-08
A/RES/65/58,R/65/58,5074,2010-12-08
A/RES/65/59,R/65/59,5075,2010-12-08
A/RES/65/6,R/65/6,5049,2010-10-26
A/RES/65/60,R/65/60,5076,2010-12-08
A/RES/65/65,R/65/65,5077,2010-12-08
A/RES/65/66,R/65/66,5063,2010-12-08
A/RES/65/68,R/65/68,5064,2010-12-08
A/RES/65/71,R/65/71,5065,2010-12-08
A/RES/65/72,R/65/72,5079,2010-12-08
A/RES/65/73,R/65/73,5066,2010-12-08
A/RES/65/75,R/65/75,5067,2010-12-08
A/RES/65/76,R/65/76,5068,2010-12-08
A/RES/65/80,R/65/80,5078,2010-12-08
A/RES/65/88,R/65/88,5069,2010-12-08
A/RES/65/91,R/65/91,5070,2010-12-08
A/RES/65/98,R/65/98,5094,2010-12-10
A/RES/65/99,R/65/99,5093,2010-12-10
A/RES/66/11,R/66/11,5116,2011-11-18
A/RES/66/12,R/66/12,5117,2011-11-18
A/RES/66/136,R/66/136,5118,2011-12-19
A/RES/66/14,R/66/14,5119,2011-11-30
A/RES/66/143,R/66/143,5120,2011-12-19
A/RES/66/144,R/66/144,5121,2011-12-19
A/RES/66/146,R/66/146,5122,2011-12-19
A/RES/66/147,R/66/147,5123,2011-12-19
A/RES/66/15,R/66/15,5124,2011-11-30
A/RES/66/153,R/66/153,5125,2011-12-19
A/RES/66/154,R/66/154,5126,2011-12-19
A/RES/66/155,R/66/155,5127,2011-12-19
A/RES/66/156,R/66/156,5128,2011-12-19
A/RES/66/159,R/66/159,5129,2011-12-19
A/RES/66/16,R/66/16,5130,2011-11-30
A/RES/66/161,R/66/161,5131,2011-12-19
A/RES/66/17,R/66/17,5132,2011-11-30
A/RES/66/174,R/66/174,5133,2011-12-19
A/RES/66/175,R/66/175,5134,2011-12-19
A/RES/66/176,R/66/176,5135,2011-12-19
A/RES/66/18,R/66/18,5136,2011-11-30
A/RES/66/186,R/66/186,5137,2011-12-22
A/RES/66/19,R/66/19,5138,2011-11-30
A/RES/66/192,R/66/192,5139,2011-12-22
A/RES/66/195,R/66/195,5140,2011-12-22
A/RES/66/1A,R/66/1A,5141,2011-09-16
A/RES/66/21,R/66/21,5142,2011-12-02
A/RES/66/22,R/66/22,5143,2011-12-02
A/RES/66/225,R/66/225,5144,2011-12-22
A/RES/66/230,R/66/230,5145,2011-12-24
A/RES/66/231,R/66/231,5146,2011-12-24
A/RES/66/257,R/66/257,5179,2012-04-09
A/RES/66/26,R/66/26,5147,2011-12-02
A/RES/66/27,R/66/27,5148,2011-12-02
A/RES/66/28,R/66/28,5149,2011-12-02
A/RES/66/29,R/66/29,5150,2011-12-02
A/RES/66/32,R/66/32,5151,2011-12-02
A/RES/66/33,R/66/33,5152,2011-12-02
A/RES/66/37,R/66/37,5153,2011-12-02
A/RES/66/39,R/66/39,5154,2011-12-02
A/RES/66/40,R/66/40,5155,2011-12-02
A/RES/66/44,R/66/44,5156,2011-12-02
A/RES/66/45,R/66/45,5157,2011-12-02
A/RES/66/46,R/66/46,5158,2011-12-02
A/RES/66/48,R/66/48,5159,2011-12-02
A/RES/66/49,R/66/49,5160,2011-12-02
A/RES/66/51,R/66/51,5161,2011-12-02
A/RES/66/57,R/66/57,5162,2011-12-02
A/RES/66/6,R/66/6,5163,2011-10-25
A/RES/66/61,R/66/61,5164,2011-12-02
A/RES/66/64,R/66/64,5165,2011-12-02
A/RES/66/72,R/66/72,5166,2011-12-09
A/RES/66/73,R/66/73,5167,2011-12-09
A/RES/66/74,R/66/74,5168,2011-12-09
A/RES/66/75,R/66/75,5169,2011-12-09
A/RES/66/76,R/66/76,5170,2011-12-09
A/RES/66/77,R/66/77,5171,2011-12-09
A/RES/66/78,R/66/78,5172,2011-12-09
A/RES/66/79,R/66/79,5173,2011-12-09
A/RES/66/80,R/66/80,5174,2011-12-09
A/RES/66/82,R/66/82,5175,2011-12-09
A/RES/66/83,R/66/83,5176,2011-12-09
A/RES/66/84,R/66/84,5177,2011-12-09
A/RES/66/90,R/66/90,5178,2011-12-09
A/RES/67/114,R/67/114,5213,2012-12-18
A/RES/67/115,R/67/115,5214,2012-12-18
A/RES/67/116,R/67/116,5215,2012-12-18
A/RES/67/117,R/67/117,5216,2012-12-18
A/RES/67/118,R/67/118,5217,2012-12-18
A/RES/67/119,R/67/119,5218,2012-12-18
A/RES/67/120,R/67/120,5219,2012-12-18
A/RES/67/121,R/67/121,5220,2012-12-18
A/RES/67/122,R/67/122,5221,2012-12-18
A/RES/67/125,R/67/125,5222,2012-12-18
A/RES/67/126,R/67/126,5223,2012-12-18
A/RES/67/127,R/67/127,5224,2012-12-18
A/RES/67/133,R/67/133,5225,2012-12-18
A/RES/67/134,R/67/134,5226,2012-12-18
A/RES/67/139,R/67/139,5227,2012-12-20
A/RES/67/154,R/67/154,5228,2012-12-20
A/RES/67/155,R/67/155,5229,2012-12-20
A/RES/67/158,R/67/158,5230,2012-12-20
A/RES/67/159,R/67/159,5231,2012-12-20
A/RES/67/162,R/67/162,5232,2012-12-20
A/RES/67/165,R/67/165,5233,2012-12-20
A/RES/67/168,R/67/168,5234,2012-12-20
A/RES/67/170,R/67/170,5235,2012-12-20
A/RES/67/171,R/67/171,5236,2012-12-20
A/RES/67/173,R/67/173,5237,2012-12-20
A/RES/67/175,R/67/175,5238,2012-12-20
A/RES/67/176,R/67/176,5239,2012-12-20
A/RES/67/182,R/67/182,5240,2012-12-20
A/RES/67/183,R/67/183,5241,2012-12-20
A/RES/67/19,R/67/19,5182,2012-11-29
A/RES/67/20,R/67/20,5183,2012-11-30
A/RES/67/201,R/67/201,5242,2012-12-21
A/RES/67/202,R/67/202,5243,2012-12-21
A/RES/67/21,R/67/21,5184,2012-11-30
A/RES/67/217,R/67/217,5244,2012-12-21
A/RES/67/219,R/67/219,5245,2012-12-21
A/RES/67/22,R/67/22,5185,2012-11-30
A/RES/67/229,R/67/229,5246,2012-12-21
A/RES/67/23,R/67/23,5186,2012-11-30
A/RES/67/24,R/67/24,5187,2012-11-30
A/RES/67/243,R/67/243,5248,2012-12-24
A/RES/67/25,R/67/25,5188,2012-11-30
A/RES/67/29,R/67/29,5189,2012-12-03
A/RES/67/30,R/67/30,5190,2012-12-03
A/RES/67/31,R/67/31,5191,2012-12-03
A/RES/67/32,R/67/32,5192,2012-12-03
A/RES/67/33,R/67/33,5193,2012-12-03
A/RES/67/34,R/67/34,5194,2012-12-03
A/RES/67/35,R/67/35,5195,2012-12-03
A/RES/67/36,R/67/36,5196,2012-12-03
A/RES/67/38,R/67/38,5197,2012-12-03
A/RES/67/39,R/67/39,5198,2012-12-03
A/RES/67/4,R/67/4,5181,2012-11-13
A/RES/67/42,R/67/42,5199,2012-12-03
A/RES/67/43,R/67/43,5200,2012-12-03
A/RES/67/45,R/67/45,5201,2012-12-03
A/RES/67/46,R/67/46,5202,2012-12-03
A/RES/67/53,R/67/53,5203,2012-12-03
A/RES/67/55,R/67/55,5204,2012-12-03
A/RES/67/56,R/67/56,5205,2012-12-03
A/RES/67/59,R/67/59,5206,2012-12-03
A/RES/67/60,R/67/60,5207,2012-12-03
A/RES/67/62,R/67/62,5208,2012-12-03
A/RES/67/64,R/67/64,5209,2012-12-03
A/RES/67/73,R/67/73,5210,2012-12-03
A/RES/67/76,R/67/76,5211,2012-12-03
A/RES/67/78,R/67/78,5212,2012-12-11
A/RES/68/12,R/68/12,5255,2013-11-26
A/RES/68/13,R/68/13,5254,2013-11-26
A/RES/68/14,R/68/14,5253,2013-11-26
A/RES/68/144,R/68/144,5302,2013-12-18
A/RES/68/15,R/68/15,5252,2013-11-26
A/RES/68/150,R/68/150,5301,2013-12-18
A/RES/68/151,R/68/151,5300,2013-12-18
A/RES/68/152,R/68/152,5299,2013-12-18
A/RES/68/154,R/68/154,5298,2013-12-18
A/RES/68/158,R/68/158,5296,2013-12-18
A/RES/68/159,R/68/159,5297,2013-12-18
A/RES/68/16,R/68/16,5251,2013-11-26
